condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.7333333333333333,757.4678980221211,643.4831759062246,,,1.2406175136566162,,,,
strategy3_a0.1_b0.1,0.8666666666666667,633.7996644453975,564.4382420394536,586.2466666666667,0.07048329003089016,1.2713085412979126,0.6513409961685823,0.6186695570822622,-0.13333333333333341,0.4
strategy5_a0.1_b0.1,0.8666666666666667,892.0887764194717,618.9306732082221,580.4866666666667,0.054187208445915534,1.2518059015274048,0.6513409961685823,0.506914933812496,-0.13333333333333341,0.4
posonly_global_a0.1_b0.1,0.6666666666666666,935.2641460382564,783.9871273148719,73.57916666666667,0.043166976373120954,1.2492302656173706,1.0,0.5614474146848649,-0.4,0.2666666666666666
posonly_perstep_a0.1_b0.1,0.8666666666666667,389.6119630905759,261.0563660175191,69.70666666666666,0.040969069291645066,1.2530874013900757,0.6513409961685823,0.09705388615647788,-0.20000000000000007,0.4
strategy3_a0.1_b0.3,0.5333333333333333,580.2767231875147,769.0949870350631,1784.0533333333333,1.017214499072302,1.3939948081970215,0.4497251374312844,0.26269994534963204,-0.5333333333333334,0.13333333333333341
strategy5_a0.1_b0.3,0.6,337.6192640731502,380.19132193518834,1758.5866666666666,0.6502899685226551,1.3183115720748901,0.6998500749625187,0.13538211004560674,-0.4666666666666667,0.19999999999999996
posonly_global_a0.1_b0.3,0.9333333333333333,698.063503778232,587.4155661432633,213.63666666666666,0.09166071025091863,1.220544457435608,0.32950191570881227,0.8357050269952793,-0.06666666666666665,0.4666666666666667
posonly_perstep_a0.1_b0.3,0.6,536.6411673412088,572.4578661162559,216.31333333333333,0.17725094028413932,1.2855298519134521,0.6998500749625187,0.3614429517167129,-0.4666666666666667,0.20000000000000007
strategy3_a0.1_b0.5,0.0,68.0305936413253,62.6196325230585,3048.64,2.1281549128339097,1.5568348169326782,4.997501249375312e-05,0.004193050954641861,-0.9333333333333333,-0.4666666666666667
strategy5_a0.1_b0.5,0.13333333333333333,273.2399290007957,513.8423227908308,3024.3733333333334,2.0521349458735982,1.51459801197052,0.0025092716799494986,0.017938548142473577,-0.8666666666666667,-0.3333333333333333
posonly_global_a0.1_b0.5,0.26666666666666666,278.90505938944744,601.9437988590419,417.55333333333334,0.378487412916756,1.3280529975891113,0.026837729226202166,0.00479007137497761,-0.8,-0.13333333333333336
posonly_perstep_a0.1_b0.5,0.7333333333333333,716.2560100295664,648.3858192958903,363.02,0.4257031071726295,1.299730658531189,1.0,0.8357050269952793,-0.33333333333333337,0.33333333333333337
strategy3_a0.5_b0.1,0.9333333333333333,919.8673015749752,648.516488934442,603.8333333333334,0.07941159173068889,1.2271555662155151,0.32950191570881227,0.4553018964198552,-0.06666666666666665,0.4666666666666667
strategy5_a0.5_b0.1,0.9333333333333333,758.8101005105389,550.795677125986,603.5,0.08864647837022932,1.2377358675003052,0.32950191570881227,0.8034625743147712,-0.06666666666666665,0.4666666666666667
posonly_global_a0.5_b0.1,0.8666666666666667,963.3884007283347,645.3799232140748,30.269166666666667,0.027780032585175137,1.2272889614105225,0.6513409961685823,0.3195059648919748,-0.13333333333333341,0.4
posonly_perstep_a0.5_b0.1,0.8666666666666667,775.9068336484963,488.7353217851744,26.76875,0.03355535606856323,1.2277261018753052,0.6513409961685823,0.9338864180775845,-0.13333333333333341,0.4
strategy3_a0.5_b0.3,0.4666666666666667,250.4271805256072,390.6271340027393,1876.16,1.3204801068111613,1.4062520265579224,0.26354191325389936,0.03431732029947655,-0.6000000000000001,0.06666666666666665
strategy5_a0.5_b0.3,0.4666666666666667,505.04135744155843,528.5925605887868,1853.7333333333333,1.490593363800802,1.3645710945129395,0.26354191325389936,0.3400858902842717,-0.6000000000000001,0.06666666666666665
posonly_global_a0.5_b0.3,0.7333333333333333,527.6774509982745,463.71938711457705,89.525,0.02685801931673545,1.2265136241912842,1.0,0.3195059648919748,-0.33333333333333337,0.33333333333333337
posonly_perstep_a0.5_b0.3,0.8,838.6109105284401,576.2892720130548,79.94666666666667,0.03658556677359221,1.2402479648590088,1.0,0.7088923275427439,-0.2666666666666666,0.3349999999999985
strategy3_a0.5_b0.5,0.26666666666666666,336.87054067463606,562.3383694613739,3211.1466666666665,2.716040486853303,1.6216317415237427,0.026837729226202166,0.027907646278761626,-0.8,-0.13333333333333336
strategy5_a0.5_b0.5,0.13333333333333333,236.93247698209623,441.46991834729226,3210.7733333333335,2.458715388052307,1.6236355304718018,0.0025092716799494986,0.008820058180795629,-0.8666666666666667,-0.3316666666666681
posonly_global_a0.5_b0.5,0.6666666666666666,743.7410826253185,632.5106809606015,160.90666666666667,0.07139877873817205,1.2597397565841675,1.0,0.9338790795853346,-0.4,0.2666666666666666
posonly_perstep_a0.5_b0.5,0.7333333333333333,494.18257575407983,362.36024855940155,133.87666666666667,0.10208479240094094,1.2457923889160156,1.0,0.33987092845715605,-0.33333333333333337,0.33333333333333337
