condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.9333333333333333,1800.1961578141359,794.4982851848974,,,0.91450434923172,,,,
strategy3_a0.1_b0.1,1.0,305.2957775868414,57.187491931653206,609.15,1.608555717996862,0.9400065541267395,1.0,5.737063008488556e-05,0.0,0.19999999999999996
strategy5_a0.1_b0.1,0.9333333333333333,1987.3323646505107,716.4521942982069,580.6666666666666,0.2314452861291825,0.9346382021903992,1.0,0.48073111045562256,-0.19999999999999996,0.19999999999999996
posonly_global_a0.1_b0.1,0.8666666666666667,1915.0361492014895,842.4727901605542,63.651666666666664,0.34810546118988694,0.9019445776939392,1.0,0.5338294217441396,-0.2666666666666667,0.1333333333333333
posonly_perstep_a0.1_b0.1,0.7333333333333333,1521.1458379884532,1036.9329740993855,62.495,0.4342396994727461,0.902760922908783,0.32950191570881227,0.7400217511938185,-0.4666666666666667,0.06666666666666665
strategy3_a0.1_b0.3,0.7333333333333333,1637.8217893944052,1028.7417270412302,1762.3733333333332,2.317870995582481,1.0290281772613525,0.32950191570881227,0.9669147771731937,-0.4666666666666667,0.06666666666666665
strategy5_a0.1_b0.3,0.8666666666666667,1710.5797307483822,882.2934606670444,1753.68,1.9117283991149991,1.020951747894287,1.0,0.9009714934164412,-0.2683333333333333,0.1333333333333333
posonly_global_a0.1_b0.3,0.7333333333333333,1255.9139760998164,1048.47855181204,202.51333333333332,1.1815861678478379,0.8873107433319092,0.32950191570881227,0.2997583700887151,-0.4666666666666667,0.06666666666666665
posonly_perstep_a0.1_b0.3,0.6,1420.494478936117,1135.7873296594148,197.09,1.6451491094966078,0.9107573628425598,0.08007662835249042,0.3400858902842717,-0.6,-0.06666666666666665
strategy3_a0.1_b0.5,0.3333333333333333,471.4711750081652,778.1630103263054,2966.24,7.098744851106611,1.3100509643554688,0.001699150424787606,0.0003078634611799441,-0.8666666666666667,-0.33333333333333337
strategy5_a0.1_b0.5,0.4,753.792381063215,964.1590985828592,2947.68,6.447251440077932,1.2460815906524658,0.005197401299350325,0.006189824426537995,-0.8,-0.2666666666666667
posonly_global_a0.1_b0.5,0.6666666666666666,1346.4875216779487,1111.5317279817739,340.61333333333334,1.318694167540421,0.9206855893135071,0.16858237547892718,0.28084201086629845,-0.5333333333333333,0.0
posonly_perstep_a0.1_b0.5,0.7333333333333333,1327.2301380027825,946.6753307800182,331.07,2.1492403280093146,0.9567074179649353,0.32950191570881227,0.15846460599820356,-0.4666666666666667,0.06666666666666665
strategy3_a0.5_b0.1,0.9333333333333333,1997.8391387991376,762.8538134421512,608.8066666666666,0.3428319564398036,0.9429886937141418,1.0,0.3400858902842717,-0.19999999999999996,0.19999999999999996
strategy5_a0.5_b0.1,0.9333333333333333,1841.8701512086614,786.1804297043875,607.9466666666667,0.3433069881364543,0.938168466091156,1.0,0.8034625743147712,-0.19999999999999996,0.19999999999999996
posonly_global_a0.5_b0.1,0.8,1697.5711974399696,971.7546192802432,27.91583333333333,0.25028753920895414,0.9032211303710938,0.5977011494252873,0.8034625743147712,-0.4,0.1333333333333333
posonly_perstep_a0.5_b0.1,0.8,1655.6495295045436,972.7845547223966,24.652083333333334,0.14030316281197716,0.8972893357276917,0.5977011494252873,0.9009714934164412,-0.4,0.1333333333333333
strategy3_a0.5_b0.3,0.6666666666666666,1320.5895253692104,1069.3918865270289,1843.44,3.9025712121128207,1.0742100477218628,0.16858237547892718,0.17106923105635186,-0.5333333333333333,0.0
strategy5_a0.5_b0.3,0.7333333333333333,1572.8830621686277,1049.0712351537563,1849.9466666666667,3.482367485166482,1.0800541639328003,0.32950191570881227,0.6186695570822622,-0.4666666666666667,0.06666666666666665
posonly_global_a0.5_b0.3,0.6666666666666666,1550.5936176157145,1088.9426167777267,86.16666666666667,0.32266563736288667,0.8788726329803467,0.16858237547892718,0.9009714934164412,-0.5333333333333333,0.0
posonly_perstep_a0.5_b0.3,0.8666666666666667,1905.3408121492914,803.0861271498712,71.8475,0.1976765436000592,0.8935816884040833,1.0,0.8034625743147712,-0.2666666666666667,0.1333333333333333
strategy3_a0.5_b0.5,0.3333333333333333,661.1515364854077,887.756042362826,3147.4666666666667,7.892030258481298,1.4051191806793213,0.001699150424787606,0.0009058485425290966,-0.8666666666666667,-0.33333333333333337
strategy5_a0.5_b0.5,0.06666666666666667,221.96731706068275,577.3987893179086,3149.5466666666666,8.051258848272647,1.3861981630325317,2.9139197171280197e-06,3.356755084154065e-05,-1.0,-0.6666666666666667
posonly_global_a0.5_b0.5,0.8666666666666667,1780.9641443364117,885.3944926542385,133.75666666666666,0.1362264409364693,0.9053986072540283,1.0,0.9009714934164412,-0.2666666666666667,0.1333333333333333
posonly_perstep_a0.5_b0.5,0.8,1737.506145786925,984.3930975879134,127.15666666666667,0.3728265987042573,0.8968295454978943,0.5977011494252873,0.8357050269952793,-0.4,0.1333333333333333
strategy3_a1.0_b0.1,0.9333333333333333,2079.9911207508653,663.1903590906447,609.7466666666667,0.43288849361263104,0.9473174810409546,1.0,0.28084201086629845,-0.19999999999999996,0.19999999999999996
strategy5_a1.0_b0.1,1.0,314.0046729503932,51.05476260748414,635.825,1.3007545492553012,0.9496574401855469,1.0,5.737063008488556e-05,0.0,0.19999999999999996
posonly_global_a1.0_b0.1,0.9333333333333333,1926.4071516338797,808.8798557129847,19.579583333333332,0.05643062961629527,0.907035231590271,1.0,0.4067868333984651,-0.19999999999999996,0.19999999999999996
posonly_perstep_a1.0_b0.1,0.9333333333333333,1877.0605689158558,836.8700241472071,16.783541666666668,0.05615230562499461,0.9076797366142273,1.0,0.5338294217441396,-0.19999999999999996,0.19999999999999996
