condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.6,353.7696574261576,132.76008365101202,,,1.1299742460250854,,,,
strategy3_a0.1_b0.1,0.9333333333333333,619.0759377080974,475.0412465980389,596.7066666666667,0.12540643239344876,1.1962288618087769,0.08007662835249042,0.0032301435955866646,0.06666666666666665,0.6000000000000001
strategy5_a0.1_b0.1,0.8,985.8320210088272,779.4571606661716,592.76,0.11329210119964478,1.182699203491211,0.42698650674662664,0.0032301435955866646,-0.1333333333333333,0.5333333333333333
posonly_global_a0.1_b0.1,0.4666666666666667,560.5060515579148,580.9334521560761,62.98583333333333,0.03490940342887901,1.127254605293274,0.7152491865522348,0.6783024655972324,-0.5333333333333332,0.2
posonly_perstep_a0.1_b0.1,0.7333333333333333,714.7812376152813,678.3573571532443,60.74333333333333,0.04399018371446131,1.1428791284561157,0.6998500749625187,0.21337370709311831,-0.20000000000000007,0.4666666666666667
strategy3_a0.1_b0.3,0.9333333333333333,559.5398277157366,534.6676562274765,1795.1466666666668,1.8634724973455523,1.376548171043396,0.08007662835249042,0.14657603430900068,0.06666666666666665,0.6000000000000001
strategy5_a0.1_b0.3,0.6666666666666666,885.3440801190404,987.0404926626995,1790.0,1.1838461304594468,1.3269810676574707,1.0,0.8034625743147712,-0.33333333333333326,0.4
posonly_global_a0.1_b0.3,0.3333333333333333,636.1687690022519,681.3869650763648,192.45666666666668,0.10632388465567416,1.1411923170089722,0.27230347674459987,0.5897385933186072,-0.6000000000000001,0.06666666666666665
posonly_perstep_a0.1_b0.3,0.6,1015.2776887763298,793.1227661517898,184.18666666666667,0.261815708390548,1.182072401046753,1.0,0.0744956919139866,-0.33333333333333337,0.33333333333333337
strategy3_a0.1_b0.5,0.13333333333333333,184.76556735732245,78.37927737840515,3024.693333333333,4.99468959412158,1.59934663772583,0.020939530234882556,0.00011457127866286101,-0.7333333333333334,-0.19999999999999998
strategy5_a0.1_b0.5,0.6666666666666666,539.988390107356,719.6653731023737,3001.173333333333,4.237086092395856,1.5649851560592651,1.0,0.4067868333984651,-0.2666666666666667,0.4
posonly_global_a0.1_b0.5,0.6666666666666666,556.7205492295142,584.3862504355083,324.2,0.2315095927541209,1.1761075258255005,1.0,0.5614474146848649,-0.2666666666666667,0.4
posonly_perstep_a0.1_b0.5,0.7333333333333333,697.0718150351695,619.7093687416783,315.46,0.8601253803511122,1.226808786392212,0.6998500749625187,0.15846460599820356,-0.19999999999999996,0.4666666666666667
strategy3_a0.5_b0.1,0.6666666666666666,1118.6605641692345,1029.5595397542086,621.36,0.16149783440130594,1.1977794170379639,1.0,0.03808828420629213,-0.2666666666666667,0.4
strategy5_a0.5_b0.1,0.7333333333333333,1085.5328538656445,892.0936263173877,620.16,0.15093526489615844,1.1931874752044678,0.6998500749625187,0.00897202481281498,-0.20000000000000007,0.4666666666666667
posonly_global_a0.5_b0.1,0.6666666666666666,734.8347379622957,723.2270478687208,26.560416666666665,0.02221362480070376,1.1269508600234985,1.0,0.11498741920155964,-0.2666666666666667,0.4
posonly_perstep_a0.5_b0.1,0.4,320.43771181056155,140.30630792765692,23.65,0.032452515315559455,1.118543267250061,0.4660922247854402,0.3400858902842717,-0.5333333333333333,0.13333333333333336
strategy3_a0.5_b0.3,0.9333333333333333,1330.3081966661484,993.5307600716179,1882.5066666666667,2.5520994155529384,1.448010802268982,0.08007662835249042,0.01806662299891238,0.06666666666666665,0.6
strategy5_a0.5_b0.3,0.7333333333333333,741.5842455348096,838.6509263120157,1875.6533333333334,2.4111074502843803,1.413735270500183,0.6998500749625187,0.5338294217441396,-0.19999999999999996,0.4666666666666667
posonly_global_a0.5_b0.3,0.4,853.2703734501221,931.5542576953059,80.24,0.03872786634481232,1.1333612203598022,0.4660922247854402,1.0,-0.5333333333333334,0.13333333333333336
posonly_perstep_a0.5_b0.3,0.6,527.2635971360885,390.48776368919647,69.21583333333334,0.04140306689303177,1.1345244646072388,1.0,0.38373262766250305,-0.33333333333333337,0.33333333333333337
strategy3_a0.5_b0.5,0.2,450.9636393034287,704.8652215183955,3189.28,5.70890678102806,1.671213984489441,0.06043294142402482,0.00794033626424658,-0.7333333333333333,-0.06666666666666665
strategy5_a0.5_b0.5,0.13333333333333333,328.9870848179004,617.8403807202897,3191.5733333333333,5.723696279742546,1.6612902879714966,0.020939530234882556,0.0006709034051003711,-0.7333333333333334,-0.19999999999999998
posonly_global_a0.5_b0.5,0.4666666666666667,579.0885842026266,736.4493762287963,133.62833333333333,0.039204664269246854,1.1281657218933105,0.7152491865522348,0.8357050269952793,-0.4666666666666667,0.20166666666666522
posonly_perstep_a0.5_b0.5,0.26666666666666666,449.8864610126099,534.9059779319655,119.41666666666667,0.06254682202178981,1.119668960571289,0.13941976380230936,0.15846460599820356,-0.6666666666666666,0.0
strategy3_a1.0_b0.1,0.9333333333333333,1015.0143034478893,780.8579680322573,620.66,0.13171084182702902,1.1910005807876587,0.08007662835249042,0.0006709034051003711,0.06666666666666665,0.6000000000000001
strategy5_a1.0_b0.1,0.9333333333333333,1251.187405406025,995.8781008107692,622.34,0.1865828018674183,1.2176264524459839,0.08007662835249042,0.0018654646290708888,0.0,0.6000000000000001
posonly_global_a1.0_b0.1,0.2,442.5577917896899,548.6103856755079,19.744583333333335,0.032620633512105354,1.1117737293243408,0.06043294142402482,0.6783024655972324,-0.7333333333333333,-0.06666666666666665
posonly_perstep_a1.0_b0.1,0.5333333333333333,646.0907462417822,625.4322220313037,17.099375,0.0244136089861817,1.1307328939437866,1.0,0.6482039260122094,-0.4,0.26833333333333187
strategy3_a1.0_b0.3,0.8,506.26910104554395,582.2841007428083,1881.8666666666666,2.4922932910414395,1.4235632419586182,0.42698650674662664,0.43064798984807773,-0.1333333333333333,0.5333333333333333
strategy5_a1.0_b0.3,0.8,983.0302863584467,893.5218885458528,1884.1333333333334,2.499965265053941,1.437150478363037,0.42698650674662664,0.11498741920155964,-0.13333333333333341,0.5333333333333333
posonly_global_a1.0_b0.3,0.4,498.0504763549185,544.99781744083,57.46083333333333,0.049622869430459,1.1130107641220093,0.4660922247854402,0.6482039260122094,-0.5333333333333334,0.13333333333333336
posonly_perstep_a1.0_b0.3,0.3333333333333333,466.4295035477497,436.2813590888786,50.339166666666664,0.0363256768528432,1.1211822032928467,0.27230347674459987,0.7400217511938185,-0.6000000000000001,0.06666666666666671
strategy3_a1.0_b0.5,0.26666666666666666,323.8759972002698,448.8684977394402,3196.7466666666664,5.674892878349068,1.6732767820358276,0.13941976380230936,0.0036905851986807135,-0.6666666666666666,0.0
strategy5_a1.0_b0.5,0.2,280.5805640320355,380.179422113535,3198.5066666666667,5.780175323796184,1.6628953218460083,0.06043294142402482,0.0032301435955866646,-0.7333333333333333,-0.06666666666666665
posonly_global_a1.0_b0.5,0.4,642.7502223012035,731.2382164840682,92.69666666666667,0.02355777476813577,1.1251057386398315,0.4660922247854402,0.7400217511938185,-0.5333333333333333,0.13333333333333336
posonly_perstep_a1.0_b0.5,0.4,505.67847218317905,486.9684448047601,83.90666666666667,0.035971746399626824,1.1286832094192505,0.4660922247854402,0.9669147771731937,-0.5333333333333334,0.19999999999999996
linear_a0.5,0.5333333333333333,564.6092955957428,560.2207697701568,0.5,0.02303482928524218,1.1265729665756226,1.0,0.8357050269952793,-0.39999999999999997,0.26666666666666666
linear_a1.0,0.3333333333333333,474.8347757046702,578.8334696028464,1.0,0.029197182298429446,1.1204111576080322,0.27230347674459987,0.22902896662469463,-0.6,0.06666666666666671
linear_a2.0,0.26666666666666666,338.92044237913797,291.10027004576017,2.0,0.02550962738650459,1.118489146232605,0.13941976380230936,0.06799575043506911,-0.6666666666666666,0.0
linear_a5.0,0.26666666666666666,378.15376387986265,563.6665016555496,5.0,0.09147371856034123,1.0779118537902832,0.13941976380230936,0.0014040790204992788,-0.6666666666666666,0.0
random_conceptor,0.8666666666666667,1060.6815313621382,1007.4497104369634,1560.6933333333334,1.6313120632986182,1.351492166519165,0.2147592870231551,0.15846460599820356,-0.06666666666666665,0.6
