condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.2,220.84561372990478,405.5989625461972,,,1.0355534553527832,,,,
strategy3_a0.1_b0.1,0.8,973.550549378634,612.848148297925,584.0133333333333,0.24821294968099072,1.0872403383255005,0.002814330708742636,0.00029231371087964914,0.26666666666666666,0.8666666666666667
strategy5_a0.1_b0.1,1.0,465.0332274092854,88.07305429251883,595.5833333333334,0.3861022573153886,1.1429462432861328,1.0521055261842763e-05,0.02163444194802723,0.6,1.0
posonly_global_a0.1_b0.1,0.3333333333333333,450.0619086039409,693.8610589039922,72.62916666666666,0.055206663472068984,1.0339699983596802,0.6816591704147925,0.24921658260945112,-0.19999999999999998,0.4666666666666667
posonly_perstep_a0.1_b0.1,0.3333333333333333,397.71655398127956,592.8856983571277,69.23166666666667,0.10807873627807857,1.0495237112045288,0.6816591704147925,0.4147254736015695,-0.13333333333333336,0.4666666666666667
strategy3_a0.1_b0.3,0.7333333333333333,1228.7901108712056,801.0762113424538,1772.6133333333332,4.218705741182239,1.225754976272583,0.009220570313398513,0.0008169483213343979,0.2,0.8
strategy5_a0.1_b0.3,0.6666666666666666,1182.2010442876074,807.8467223508169,1768.08,3.965168020193145,1.202785611152649,0.025327687033676133,0.002221784085624684,0.13333333333333336,0.7333333333333334
posonly_global_a0.1_b0.3,0.26666666666666666,329.15727905137715,557.4270096248664,224.72333333333333,0.23972159685201855,1.0559970140457153,1.0,0.4735316188240779,-0.26666666666666666,0.33333333333333337
posonly_perstep_a0.1_b0.3,0.3333333333333333,415.44754282923157,642.5200045628956,205.78333333333333,0.6487199372435435,1.0943619012832642,0.6816591704147925,0.18197112161674855,-0.19999999999999998,0.4666666666666666
strategy3_a0.1_b0.5,0.0,34.99624656260259,110.69144412934295,3056.96,8.438991769250574,1.3695188760757446,0.22413793103448276,0.689440584307458,-0.4,0.0
strategy5_a0.1_b0.5,0.2,351.2740935616672,689.4909403711725,3022.9866666666667,7.524547600532758,1.3552509546279907,1.0,0.852063109828367,-0.2666666666666667,0.2666666666666667
posonly_global_a0.1_b0.5,0.4,508.3221897501781,655.290959560043,370.5133333333333,0.5286113027942606,1.0391956567764282,0.42698650674662664,0.14015708230424553,-0.1333333333333333,0.5333333333333333
posonly_perstep_a0.1_b0.5,0.3333333333333333,586.005775966023,784.7963072173003,344.52666666666664,1.5395460833306631,1.1194064617156982,0.6816591704147925,0.08147060623315001,-0.2,0.4
strategy3_a0.5_b0.1,0.8666666666666667,1251.3126957626916,697.8247724978806,610.3466666666667,0.35882459723912535,1.0961664915084839,0.0006789175071906773,0.0001485538729351154,0.39999999999999997,0.9333333333333333
strategy5_a0.5_b0.1,0.8666666666666667,1330.2224552975931,742.2592421685267,607.5533333333333,0.3616747891834398,1.099096417427063,0.0006789175071906773,0.0001485538729351154,0.39999999999999997,0.9333333333333333
posonly_global_a0.5_b0.1,0.4,417.1491603820522,655.553135681266,32.64208333333333,0.04232773706956612,1.0184359550476074,0.42698650674662664,0.4435719411900414,-0.13333333333333336,0.4666666666666667
posonly_perstep_a0.5_b0.1,0.26666666666666666,231.65296304573118,523.9957039357776,29.767083333333332,0.045047215055159656,1.015382170677185,1.0,0.9787461060636785,-0.2,0.33333333333333337
strategy3_a0.5_b0.3,0.26666666666666666,566.7593497186111,829.2575665894069,1887.5466666666666,5.194648572751869,1.2314107418060303,1.0,0.3109031545450601,-0.26666666666666666,0.4
strategy5_a0.5_b0.3,0.4666666666666667,757.4354099012231,849.8199010913868,1873.4666666666667,5.252661899271558,1.2617735862731934,0.24507746126936533,0.0873831644862926,-0.06666666666666665,0.6
posonly_global_a0.5_b0.3,0.26666666666666666,223.9938638701266,424.6942977959996,99.305,0.04955049809544636,1.0265065431594849,1.0,1.0,-0.26666666666666666,0.33333333333333337
posonly_perstep_a0.5_b0.3,0.3333333333333333,528.2989464269378,789.9488230507706,86.40666666666667,0.04336234236700122,1.0196651220321655,0.6816591704147925,0.4428709440688072,-0.2,0.4
strategy3_a0.5_b0.5,0.06666666666666667,216.60779492479193,550.4666279427888,3220.96,8.457353099142354,1.4578527212142944,0.5977011494252875,1.0,-0.4,0.06666666666666668
