condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.3333333333333333,802.8356697090192,893.8192681842182,,,1.221813440322876,,,,
strategy3_a0.1_b0.1,0.4,925.5180994172949,897.7354327969751,584.16,0.02890950804692521,1.2184383869171143,1.0,0.5338294217441396,-0.26666666666666666,0.39999999999999997
strategy5_a0.1_b0.1,0.4,993.5184235099514,965.9780765847204,581.9666666666667,0.03203929831341135,1.2005311250686646,1.0,0.6186695570822622,-0.2666666666666667,0.39999999999999997
posonly_global_a0.1_b0.1,0.4666666666666667,1016.8479782039493,856.6529863540164,82.62666666666667,0.028799821366130463,1.1829372644424438,0.7103816512796233,0.5614474146848649,-0.2,0.4666666666666667
posonly_perstep_a0.1_b0.1,0.4,937.4322201446043,916.891085036242,74.9725,0.025153782074528074,1.2098170518875122,1.0,0.7089232340537643,-0.26666666666666666,0.4
strategy3_a0.1_b0.3,0.4666666666666667,1005.2631370821277,827.4956761797131,1768.0266666666666,0.45548555582442446,1.3046152591705322,0.7103816512796233,0.3195059648919748,-0.2,0.4666666666666667
strategy5_a0.1_b0.3,0.6666666666666666,1172.913703375176,790.943001297029,1765.8933333333334,0.28345290529987344,1.270561695098877,0.1431109780507063,0.26275304114766074,0.0,0.6666666666666667
posonly_global_a0.1_b0.3,0.5333333333333333,944.6025874728541,715.5096965836101,240.91,0.04278144339978759,1.212566614151001,0.46213735237644327,0.506914933812496,-0.13333333333333336,0.5333333333333333
posonly_perstep_a0.1_b0.3,0.4,885.1592722049631,856.7895953402962,235.41666666666666,0.10834510673286318,1.2096096277236938,1.0,0.6783024655972324,-0.26666666666666666,0.4
strategy3_a0.1_b0.5,0.3333333333333333,774.0282200260121,880.3909531488416,2986.9333333333334,1.8231217087617555,1.5018773078918457,1.0,0.7400217511938185,-0.33333333333333337,0.3333333333333333
strategy5_a0.1_b0.5,0.2,604.2890666525665,759.1070695877218,2975.04,1.5402579611519573,1.4592926502227783,0.6816591704147925,0.8357050269952793,-0.4,0.2
posonly_global_a0.1_b0.5,0.3333333333333333,654.9474664265405,829.66228879805,417.52,0.15539757413339533,1.216984510421753,1.0,0.4067868333984651,-0.33333333333333337,0.3333333333333333
posonly_perstep_a0.1_b0.5,0.2,554.6441128882902,728.3836094747677,394.0933333333333,0.2519961877954693,1.261328935623169,0.6816591704147925,0.3614963660708982,-0.4666666666666667,0.13333333333333336
strategy3_a0.5_b0.1,0.4,812.8913352274869,948.9518674983386,612.92,0.059601191615559546,1.2028101682662964,1.0,0.8357050269952793,-0.26666666666666666,0.39999999999999997
strategy5_a0.5_b0.1,0.4666666666666667,1080.1037202712962,973.7451507843747,608.7733333333333,0.04671778063249744,1.2345082759857178,0.7103816512796233,0.8357050269952793,-0.2,0.4666666666666667
posonly_global_a0.5_b0.1,0.3333333333333333,846.6453172597473,932.4455000317556,35.60583333333334,0.030327800730523043,1.2033954858779907,1.0,0.7089232340537643,-0.33333333333333337,0.33333333333333337
posonly_perstep_a0.5_b0.1,0.5333333333333333,1107.7865535170483,943.4982834384418,32.38916666666667,0.02800288511124207,1.2174403667449951,0.46213735237644327,0.6783024655972324,-0.13499999999999993,0.5333333333333333
strategy3_a0.5_b0.3,0.26666666666666666,626.6682477169571,744.1226612631707,1860.8533333333332,0.5997989107819269,1.346671223640442,1.0,0.9669147771731937,-0.4,0.26666666666666666
strategy5_a0.5_b0.3,0.26666666666666666,807.5798913238486,841.699495756638,1855.3066666666666,0.580786367140864,1.3320246934890747,1.0,0.6783024655972324,-0.33333333333333337,0.26666666666666666
posonly_global_a0.5_b0.3,0.4666666666666667,1186.3357146851606,990.1234108111928,105.16333333333333,0.029371767748756744,1.1905304193496704,0.7103816512796233,0.2997583700887151,-0.2,0.4666666666666666
posonly_perstep_a0.5_b0.3,0.4,891.0920516278788,909.0245230699559,92.39,0.024725460709214442,1.205137848854065,1.0,0.7715511878155722,-0.26666666666666666,0.4
strategy3_a0.5_b0.5,0.26666666666666666,629.2559235633657,904.0282033280573,3175.8933333333334,2.2050252663011998,1.564611554145813,1.0,0.1985058531538877,-0.4,0.26666666666666666
strategy5_a0.5_b0.5,0.26666666666666666,441.08324548457625,668.3418551432819,3178.0266666666666,2.172924513130837,1.5581401586532593,1.0,0.042110616791807005,-0.4,0.26666666666666666
posonly_global_a0.5_b0.5,0.4,906.3934543468865,810.7715043783359,180.79666666666665,0.03595097348885978,1.199181318283081,1.0,0.5338294217441396,-0.26666666666666666,0.4
posonly_perstep_a0.5_b0.5,0.4666666666666667,1133.917649997091,953.3514817838956,157.44666666666666,0.03828309023912732,1.2300562858581543,0.7103816512796233,0.4553018964198552,-0.2,0.4666666666666667
strategy3_a1.0_b0.1,0.4,905.4290187845694,950.796440928306,611.48,0.0531050210085344,1.2116669416427612,1.0,0.5338294217441396,-0.3333333333333333,0.39999999999999997
strategy5_a1.0_b0.1,0.4,855.1742345161044,883.2085968516516,615.4133333333333,0.0376839388073741,1.227951169013977,1.0,0.6186695570822622,-0.26666666666666666,0.39999999999999997
posonly_global_a1.0_b0.1,0.3333333333333333,699.0350022769951,810.7184599822596,25.744583333333335,0.025646270610722825,1.20299232006073,1.0,0.9009714934164412,-0.3333333333333333,0.3333333333333333
posonly_perstep_a1.0_b0.1,0.4666666666666667,1154.048359027826,937.3964642579983,23.311666666666667,0.0316198067066933,1.2096927165985107,0.7103816512796233,0.2997583700887151,-0.2,0.4666666666666666
strategy3_a1.0_b0.3,0.3333333333333333,844.5773949282636,959.2731612485559,1864.4266666666667,0.5652761215480293,1.329418659210205,1.0,0.8034625743147712,-0.3333333333333333,0.3333333333333333
strategy5_a1.0_b0.3,0.4666666666666667,711.5711936720808,660.8097342517591,1869.0933333333332,0.6757215770715039,1.3474905490875244,0.7103816512796233,0.8034625743147712,-0.2666666666666666,0.4666666666666667
