condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.3333333333333333,439.1030126020233,195.35886401356413,,,0.9129721522331238,,,,
strategy3_a0.1_b0.1,0.6666666666666666,277.7889162075506,61.32789577758702,589.9933333333333,0.11964857681024031,1.005261778831482,0.1431109780507063,0.02792505735330741,0.0,0.6666666666666667
strategy5_a0.1_b0.1,0.8666666666666667,330.99030015914667,209.2587512837926,584.48,0.12117736404230472,0.9726788997650146,0.007775059838501801,0.05123941919274439,0.20000000000000007,0.8
posonly_global_a0.1_b0.1,0.3333333333333333,373.7620098151543,167.18655402205803,65.97333333333333,0.031267923360403266,0.9087508320808411,1.0,0.4067868333984651,-0.33333333333333337,0.3333333333333333
posonly_perstep_a0.1_b0.1,0.4,392.3942099881858,172.44149498841634,64.13,0.04271271009961057,0.9186291098594666,1.0,0.6186695570822622,-0.26666666666666666,0.4
strategy3_a0.1_b0.3,0.4666666666666667,318.32733644776454,86.29593690272426,1786.6933333333334,2.6586962004949806,1.1559871435165405,0.7103816512796233,0.13538211004560674,-0.2,0.4666666666666666
strategy5_a0.1_b0.3,0.8666666666666667,307.4086963205855,109.47550677475348,1773.3066666666666,2.3725379696263023,1.1504340171813965,0.007775059838501801,0.06196961991403871,0.20000000000000007,0.8
posonly_global_a0.1_b0.3,0.4,329.75590316984113,145.09891261821656,203.02,0.13242551305017855,0.9516603946685791,1.0,0.14657603430900068,-0.26666666666666666,0.39999999999999997
posonly_perstep_a0.1_b0.3,0.4,322.2968255048312,136.46427814462785,196.58333333333334,0.34325870310444784,0.9747844934463501,1.0,0.08149464839345506,-0.26666666666666666,0.4
strategy3_a0.1_b0.5,0.0,264.4969204446623,65.61087589257117,3034.24,4.4656805186026105,1.449420690536499,0.04214559386973179,0.020191414969204246,-0.6,-0.13333333333333333
strategy5_a0.1_b0.5,0.3333333333333333,375.8010181219901,135.83280648328144,3018.6666666666665,4.454990916768267,1.4146605730056763,1.0,0.4553018964198552,-0.33333333333333337,0.3333333333333333
posonly_global_a0.1_b0.5,0.4,317.115456865503,135.96731656149976,340.86,0.45445880543024186,0.9774104952812195,1.0,0.10573920209087935,-0.26666666666666666,0.39999999999999997
posonly_perstep_a0.1_b0.5,0.13333333333333333,327.37947431792446,101.01578331875768,337.38,0.9249847284009097,1.014784336090088,0.38984674329501917,0.15846460599820356,-0.5333333333333333,0.1333333333333333
strategy3_a0.5_b0.1,0.8666666666666667,270.2364806263325,88.5078500754475,612.0066666666667,0.3162937687081699,1.014966368675232,0.007775059838501801,0.010121802247772722,0.2666666666666666,0.8
