condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.6666666666666666,89.68652071906399,63.44851443553985,,,0.7665730714797974,,,,
strategy3_a0.1_b0.1,0.9333333333333333,174.92731144037018,242.3404306684443,577.0466666666666,0.22930117537020966,0.8720292448997498,0.16858237547892718,0.17106923105635186,0.0,0.5333333333333333
strategy5_a0.1_b0.1,0.7333333333333333,145.98029086398228,146.67186496258705,572.24,0.22247818330933256,0.862048327922821,1.0,0.5897385933186072,-0.2666666666666667,0.4
posonly_global_a0.1_b0.1,0.6666666666666666,267.3119265327121,342.74624940778796,72.41,0.0584266786908159,0.7617180347442627,1.0,0.08901797772326324,-0.33333333333333337,0.33333333333333337
posonly_perstep_a0.1_b0.1,0.5333333333333333,339.1864329903503,515.4506171350233,70.00916666666667,0.04823012327711632,0.7599201798439026,0.7103816512796233,0.24548500120312422,-0.46666666666666673,0.2
strategy3_a0.1_b0.3,0.7333333333333333,95.7886131371111,59.86896364419866,1735.2,1.5939643516514923,1.0812108516693115,1.0,0.7089232340537643,-0.2666666666666666,0.4
strategy5_a0.1_b0.3,0.6666666666666666,120.06994135102453,76.11183983077649,1728.2133333333334,1.728468330197044,1.0745810270309448,1.0,0.43064798984807773,-0.33333333333333337,0.33333333333333337
posonly_global_a0.1_b0.3,0.6,221.10503161112672,344.5596353718247,221.09,0.14413927313150032,0.7793461680412292,1.0,0.15846460599820356,-0.4,0.2666666666666667
posonly_perstep_a0.1_b0.3,0.8666666666666667,369.75405479757876,571.4365567224355,212.46666666666667,0.18528625788065264,0.8351336121559143,0.3898467432950191,0.0744956919139866,-0.06666666666666676,0.4666666666666667
strategy3_a0.1_b0.5,0.7333333333333333,252.103706152418,391.89036319633817,2926.88,3.3124030970628113,1.3538480997085571,1.0,0.1985058531538877,-0.2666666666666667,0.4
strategy5_a0.1_b0.5,0.7333333333333333,129.9600769974751,103.87045711649509,2906.6666666666665,3.272805431509603,1.3342564105987549,1.0,0.506914933812496,-0.2666666666666667,0.4
posonly_global_a0.1_b0.5,0.5333333333333333,423.0299488387626,610.2007825674862,372.6333333333333,0.345266082993263,0.7711118459701538,0.7103816512796233,0.38373262766250305,-0.4666666666666667,0.20000000000000007
posonly_perstep_a0.1_b0.5,0.4666666666666667,279.4112663996398,564.1537529021198,357.68666666666667,0.6155561013072214,0.8156424760818481,0.4621373523764433,0.24548500120312422,-0.5333333333333333,0.1333333333333333
strategy3_a0.5_b0.1,0.8,179.92679077766118,222.9969968650431,601.4933333333333,0.3051285197002823,0.8765767812728882,0.6816591704147925,0.1844100692216365,-0.19999999999999996,0.4666666666666667
strategy5_a0.5_b0.1,0.6666666666666666,89.28529793718825,66.18628362096234,599.7866666666666,0.28212583416999126,0.861385703086853,1.0,0.7089232340537643,-0.33333333333333337,0.33333333333333337
posonly_global_a0.5_b0.1,0.6,123.15461912733987,161.70762626333257,30.855416666666667,0.03338841858510128,0.7801217436790466,1.0,0.7715511878155722,-0.4,0.2666666666666667
