condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.2,206.34205309896603,282.88342126495394,,,1.090752363204956,,,,
strategy3_a0.1_b0.1,0.4666666666666667,298.6596668840422,226.8221125402567,632.2933333333333,0.10933015956257484,1.1158969402313232,0.24507746126936533,0.05639236422683157,-0.06666666666666665,0.6
strategy5_a0.1_b0.1,0.13333333333333333,153.11786594688996,181.01894634106029,634.0933333333334,0.08684876909438409,1.1190670728683472,1.0,0.9009714934164412,-0.33333333333333337,0.2
posonly_global_a0.1_b0.1,0.4,240.13757848836667,167.7132842106635,81.06333333333333,0.054433518161415034,1.1028037071228027,0.42698650674662664,0.17106923105635186,-0.13333333333333333,0.4666666666666667
posonly_perstep_a0.1_b0.1,0.2,185.87555159645598,217.91366616795517,75.36916666666667,0.057809615960568494,1.100167155265808,1.0,0.8682259903524354,-0.2666666666666667,0.2666666666666667
strategy3_a0.1_b0.3,0.06666666666666667,103.50157512678358,92.64926814226902,1913.8133333333333,1.7269491198430142,1.1661880016326904,0.5977011494252875,0.9338864180775845,-0.4,0.06666666666666668
strategy5_a0.1_b0.3,0.06666666666666667,114.01478295018468,108.18611528191994,1919.7333333333333,1.1739729491002606,1.157734751701355,0.5977011494252875,0.7089232340537643,-0.4,0.06666666666666668
posonly_global_a0.1_b0.3,0.4,322.88695934844884,236.60481929032625,244.85666666666665,0.12928928303722,1.0996414422988892,0.42698650674662664,0.06196961991403871,-0.13333333333333333,0.5333333333333333
posonly_perstep_a0.1_b0.3,0.4,323.17570173315926,328.7416618701128,232.63333333333333,0.3804692202387778,1.1058064699172974,0.42698650674662664,0.17106923105635186,-0.13333333333333336,0.5333333333333333
strategy3_a0.1_b0.5,0.0,25.035109563460836,11.061408061728377,3206.88,5.433560899833639,1.35004723072052,0.22413793103448276,0.0024626042007544527,-0.4,0.0
strategy5_a0.1_b0.5,0.0,19.785199360497742,3.6143487795355065,3202.6666666666665,4.392987080129037,1.3013509511947632,0.22413793103448276,2.7983495853192978e-05,-0.4,0.0
