condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.6,1265.1641827431476,951.3556789418725,,,0.9364789128303528,,,,
strategy3_a0.1_b0.1,0.9333333333333333,1977.9998465793594,548.7781401757651,586.5133333333333,0.2792533835681192,1.0171762704849243,0.08007662835249042,0.021318887016998078,0.06666666666666665,0.6
strategy5_a0.1_b0.1,0.9333333333333333,1877.5532602468513,536.6609956418059,582.72,0.19593443820196565,1.000748872756958,0.08007662835249042,0.1523865017147963,0.06666666666666665,0.6
posonly_global_a0.1_b0.1,0.6,1279.6968848183237,946.5329892978589,64.08333333333333,0.05675990557543091,0.9411519765853882,1.0,0.8195259356447925,-0.33333333333333337,0.33333333333333337
posonly_perstep_a0.1_b0.1,0.7333333333333333,1408.6040543101387,847.8181769296708,61.719166666666666,0.0689854048191251,0.9555809497833252,0.6998500749625187,0.5202360544447003,-0.20000000000000007,0.4666666666666667
strategy3_a0.1_b0.3,0.6,1052.3141076935103,778.5659487019043,1780.8,4.579378284543271,1.1155530214309692,1.0,0.5202360544447003,-0.33333333333333337,0.33333333333333337
strategy5_a0.1_b0.3,0.4666666666666667,989.870173616287,932.5433119861567,1769.3866666666668,4.417972730693779,1.0758693218231201,0.7152491865522348,0.4185655899250009,-0.4666666666666666,0.19999999999999996
posonly_global_a0.1_b0.3,0.6666666666666666,1352.7299971135444,906.9344417105112,194.66,0.5425003685852247,0.971584677696228,1.0,0.8845613440989442,-0.2666666666666666,0.4016666666666652
posonly_perstep_a0.1_b0.3,0.7333333333333333,1453.5240693946614,849.0077351567777,187.96333333333334,0.8479771871728042,0.9816752076148987,0.6998500749625187,0.8845613440989442,-0.20000000000000007,0.4666666666666667
strategy3_a0.1_b0.5,0.0,138.9094216795416,34.43715779606082,3021.866666666667,6.753307865661328,1.3857836723327637,0.0006996501749125437,0.0744956919139866,-0.8666666666666667,-0.3333333333333333
strategy5_a0.1_b0.5,0.13333333333333333,302.6392108077613,509.8457971173542,2982.1866666666665,6.669513949118921,1.3537253141403198,0.020939530234882556,0.00843481335768374,-0.7333333333333334,-0.19999999999999998
posonly_global_a0.1_b0.5,0.8,1602.7456341634909,797.6134477118612,325.2733333333333,1.561550625821293,0.9744349122047424,0.42698650674662664,0.575468379776696,-0.1333333333333333,0.5333333333333333
posonly_perstep_a0.1_b0.5,0.6666666666666666,1212.2956849952845,943.5939209106192,324.4766666666667,2.1372202527152204,1.0207159519195557,1.0,0.9834519906119015,-0.2666666666666667,0.4
strategy3_a0.5_b0.1,0.9333333333333333,1925.2466718603775,564.329632430918,610.1066666666667,0.5385816695726311,1.0276540517807007,0.08007662835249042,0.023771261215914354,0.06666666666666665,0.6
strategy5_a0.5_b0.1,0.8,1723.7156869848066,821.9397888673477,610.4333333333333,0.5418236824325734,1.0236846208572388,0.42698650674662664,0.08515445422127957,-0.13333333333333341,0.46666666666666673
posonly_global_a0.5_b0.1,0.6666666666666666,1315.5896347137052,930.6304122268189,28.782083333333333,0.03654638407772269,0.9459232091903687,1.0,0.6040860725185493,-0.2666666666666667,0.4
posonly_perstep_a0.5_b0.1,0.6,1084.3815229106553,887.7225932942629,26.615,0.04536035599394771,0.9227256178855896,1.0,0.9503844315376063,-0.33333333333333337,0.33333333333333337
strategy3_a0.5_b0.3,0.4,770.0533674250406,867.786871486522,1860.8533333333332,5.202340592571321,1.165216088294983,0.4660922247854402,0.5202360544447003,-0.5333333333333334,0.1333333333333333
strategy5_a0.5_b0.3,0.6,1054.5244510205202,762.3710565700511,1861.92,4.9349677960343215,1.1704827547073364,1.0,0.3296381262105611,-0.33333333333333337,0.3333333333333333
posonly_global_a0.5_b0.3,0.6666666666666666,1404.1189582595994,895.0973407592735,83.88333333333334,0.050652051040479776,0.9420785307884216,1.0,0.755709307865404,-0.2666666666666666,0.4
posonly_perstep_a0.5_b0.3,0.5333333333333333,1124.8475124979348,957.0700953753039,76.67,0.04572601720367788,0.9314824342727661,1.0,0.9503844315376063,-0.4,0.2666666666666667
strategy3_a0.5_b0.5,0.06666666666666667,219.86518574776994,391.0985353274644,3182.9333333333334,7.345835478480662,1.46354079246521,0.005197401299350325,0.010121802247772722,-0.8,-0.26666666666666666
strategy5_a0.5_b0.5,0.06666666666666667,208.24278821099412,335.61857478234987,3179.2,7.262181946780826,1.45163893699646,0.005197401299350325,0.010735733303119579,-0.8,-0.26666666666666666
posonly_global_a0.5_b0.5,0.4,894.4898905407523,942.9096502675626,148.14166666666668,0.1007361765503399,0.9165248274803162,0.4660922247854402,0.37245850431098704,-0.5333333333333333,0.13333333333333336
posonly_perstep_a0.5_b0.5,0.8666666666666667,1807.3440475471812,687.0327545719471,112.99166666666666,0.10129415028488992,0.978929340839386,0.2147592870231551,0.19131309171296962,0.0,0.5333333333333334
strategy3_a1.0_b0.1,0.9333333333333333,1930.1987449026738,561.9305981884132,610.7,0.5226671388029981,1.0276236534118652,0.08007662835249042,0.023771261215914354,0.06666666666666665,0.6
strategy5_a1.0_b0.1,0.9333333333333333,1851.0280839746658,575.148926486525,613.5066666666667,0.4156880158695517,1.0285650491714478,0.08007662835249042,0.10130368789404925,0.06666666666666665,0.6
posonly_global_a1.0_b0.1,0.5333333333333333,893.0348992667525,832.5467529039423,22.705,0.06880129123133788,0.8999700546264648,1.0,0.20579182557266695,-0.4,0.2666666666666666
posonly_perstep_a1.0_b0.1,0.5333333333333333,1183.4356871137527,990.5690167128749,19.652708333333333,0.03913870011943829,0.9413622617721558,1.0,0.7243862381207838,-0.4,0.2666666666666666
