condition,success_rate,reward_mean,reward_std,intervention_norm,kl_divergence,action_magnitude,fisher_p,mannwhitney_p,ci_low,ci_high
baseline,0.26666666666666666,616.2955134046967,611.3815530395685,,,1.234019160270691,,,,
strategy3_a0.1_b0.1,0.06666666666666667,441.14696532565694,449.56706720168773,596.3666666666667,0.32461974916600456,1.265032172203064,0.32950191570881227,0.6482039260122094,-0.4666666666666667,0.06666666666666667
strategy5_a0.1_b0.1,0.0,317.72560210195087,127.81792270449948,591.4333333333333,0.34775363320599284,1.249607801437378,0.09961685823754791,0.3614963660708982,-0.5333333333333333,-0.06666666666666667
posonly_global_a0.1_b0.1,0.26666666666666666,530.4697188350664,399.8329006653668,63.950833333333335,0.06392889661922918,1.260829210281372,1.0,0.7715511878155722,-0.3333333333333333,0.3333333333333333
posonly_perstep_a0.1_b0.1,0.13333333333333333,557.4802182083307,680.5467052172913,64.65583333333333,0.04014307586605635,1.2266215085983276,0.6513409961685823,0.5338294217441396,-0.4,0.13333333333333333
strategy3_a0.1_b0.3,0.4,753.9736732330488,586.6967806092382,1795.4933333333333,0.7777026700071582,1.3840724229812622,0.6998500749625187,0.8034625743147712,-0.2,0.4666666666666667
strategy5_a0.1_b0.3,0.2,440.28070307159084,430.9993599822728,1792.4266666666667,0.7057585892363318,1.3782174587249756,1.0,0.6783024655972324,-0.4,0.2
posonly_global_a0.1_b0.3,0.2,443.9290900242772,343.6980980221465,195.45333333333335,0.14031504671905504,1.2625541687011719,1.0,0.5614474146848649,-0.33333333333333337,0.2666666666666667
posonly_perstep_a0.1_b0.3,0.13333333333333333,580.8190273013926,760.4770680448321,196.32333333333332,0.34871163615973166,1.2597066164016724,0.6513409961685823,0.4067868333984651,-0.4,0.13333333333333336
strategy3_a0.1_b0.5,0.4,635.831139395693,474.31724823575746,3028.0533333333333,3.6605673099991534,1.586995005607605,0.6998500749625187,1.0,-0.2,0.4666666666666667
strategy5_a0.1_b0.5,0.26666666666666666,361.86077140248256,299.8199372522731,3008.5866666666666,2.461225718604071,1.5416133403778076,1.0,0.21337370709311831,-0.33333333333333337,0.33333333333333337
posonly_global_a0.1_b0.5,0.26666666666666666,547.6985281758814,475.91861566299804,329.64666666666665,0.2982412926349237,1.2666258811950684,1.0,0.9338864180775845,-0.2683333333333333,0.33333333333333337
posonly_perstep_a0.1_b0.5,0.4,672.1677048188001,604.5252825495734,323.33666666666664,1.4183648312765338,1.3056232929229736,0.6998500749625187,0.9009714934164412,-0.19999999999999998,0.4666666666666667
strategy3_a0.5_b0.1,0.13333333333333333,572.73726952698,599.6689567456265,616.9933333333333,0.29443419778377267,1.2827417850494385,0.6513409961685823,1.0,-0.4,0.13333333333333336
strategy5_a0.5_b0.1,0.26666666666666666,680.7260758827492,757.7969512836346,617.3066666666666,0.30523449179802564,1.2941876649856567,1.0,0.8034625743147712,-0.3333333333333333,0.3333333333333333
posonly_global_a0.5_b0.1,0.13333333333333333,481.33652616935973,452.15377257120434,30.0325,0.0404576510316743,1.2296663522720337,0.6513409961685823,0.6783024655972324,-0.4,0.13333333333333333
posonly_perstep_a0.5_b0.1,0.13333333333333333,529.920262702163,599.0991735332965,28.34125,0.034913955582981646,1.2230842113494873,0.6513409961685823,0.6783024655972324,-0.4,0.13333333333333333
strategy3_a0.5_b0.3,0.2,450.2910711034796,367.7693002352008,1874.24,1.3385152750992282,1.4274532794952393,1.0,0.48073111045562256,-0.4,0.26666666666666666
strategy5_a0.5_b0.3,0.06666666666666667,459.1587604214031,593.6799857910793,1876.24,1.306055646721324,1.4140000343322754,0.32950191570881227,0.28084201086629845,-0.4666666666666667,0.06666666666666667
posonly_global_a0.5_b0.3,0.06666666666666667,436.5750395919669,528.7830416220993,94.335,0.05905844682359398,1.2207558155059814,0.32950191570881227,0.24548500120312422,-0.4666666666666667,0.06666666666666667
posonly_perstep_a0.5_b0.3,0.13333333333333333,445.67140710170656,377.83758669604225,80.62666666666667,0.05953688185973693,1.2355694770812988,0.6513409961685823,0.5338294217441396,-0.4,0.13333333333333336
strategy3_a0.5_b0.5,0.26666666666666666,427.63131934320626,531.7593908462288,3194.0266666666666,4.607874892582032,1.6309477090835571,1.0,0.08149464839345506,-0.33333333333333337,0.33333333333333337
strategy5_a0.5_b0.5,0.3333333333333333,675.912891661809,690.3265027911483,3192.5866666666666,4.677508294612661,1.631048321723938,1.0,0.8357050269952793,-0.2666666666666667,0.4
posonly_global_a0.5_b0.5,0.13333333333333333,519.8130299092663,608.4554841171328,155.76,0.07622174732893515,1.2246849536895752,0.6513409961685823,0.5614474146848649,-0.4,0.13333333333333336
posonly_perstep_a0.5_b0.5,0.13333333333333333,351.2098002904626,178.65453940961297,139.09333333333333,0.10313709994455188,1.2276383638381958,0.6513409961685823,0.38373262766250305,-0.4,0.13333333333333336
strategy3_a1.0_b0.1,0.06666666666666667,337.7546791745572,297.04380507423843,617.9733333333334,0.32519422453709845,1.2576489448547363,0.32950191570881227,0.14657603430900068,-0.4666666666666667,0.06666666666666667
strategy5_a1.0_b0.1,0.13333333333333333,477.7191511768299,437.8285230004193,620.28,0.3394061805857117,1.264840006828308,0.6513409961685823,0.5897385933186072,-0.4,0.13333333333333336
posonly_global_a1.0_b0.1,0.26666666666666666,627.2463937752145,594.3802884453421,22.745416666666667,0.024639117557559792,1.2342418432235718,1.0,0.7089232340537643,-0.3333333333333333,0.3333333333333333
posonly_perstep_a1.0_b0.1,0.2,482.91620419949504,419.3810629981446,21.683333333333334,0.05274232295389362,1.2306898832321167,1.0,0.6783024655972324,-0.39999999999999997,0.26666666666666666
strategy3_a1.0_b0.3,0.13333333333333333,422.7593944342165,600.4683739433116,1884.0,1.2764973056832354,1.42374587059021,0.6513409961685823,0.08901797772326324,-0.4,0.13333333333333333
strategy5_a1.0_b0.3,0.2,405.3283874177119,366.58520551094796,1883.76,1.262550053063241,1.4231092929840088,1.0,0.1844100692216365,-0.39999999999999997,0.26666666666666666
posonly_global_a1.0_b0.3,0.13333333333333333,382.9105382598826,322.8906282382678,67.91583333333334,0.057728804082100835,1.2335035800933838,0.6513409961685823,0.1985058531538877,-0.4,0.13333333333333336
posonly_perstep_a1.0_b0.3,0.0,311.15704110427936,124.51476820992325,65.02583333333334,0.05913492571823973,1.2194099426269531,0.09961685823754791,0.22902896662469463,-0.5333333333333333,-0.06666666666666667
strategy3_a1.0_b0.5,0.2,396.1975173876451,402.14190620124185,3197.6,4.561588642144343,1.6322122812271118,1.0,0.10573920209087935,-0.4,0.26666666666666666
strategy5_a1.0_b0.5,0.4,626.1402440384546,636.5141097990721,3199.786666666667,4.673202105966784,1.6273213624954224,0.6998500749625187,0.6482039260122094,-0.2,0.4666666666666667
posonly_global_a1.0_b0.5,0.06666666666666667,378.5486185554054,363.44865700465203,115.45333333333333,0.06585058462882115,1.2139862775802612,0.32950191570881227,0.28084201086629845,-0.4666666666666667,0.06666666666666667
posonly_perstep_a1.0_b0.5,0.2,486.37481320386667,548.9346611469239,106.84833333333333,0.05310554130854543,1.2358750104904175,1.0,0.5338294217441396,-0.39999999999999997,0.2
linear_a0.5,0.26666666666666666,630.1547935200072,654.8647873897487,0.5,0.03266904956932933,1.2467461824417114,1.0,0.9338864180775845,-0.3333333333333333,0.33333333333333337
linear_a1.0,0.13333333333333333,387.82050078839796,196.96670358525137,1.0,0.04137435275248928,1.2435179948806763,0.6513409961685823,0.7715511878155722,-0.4,0.13333333333333336
linear_a2.0,0.2,666.5592616696475,680.8828013148311,2.0,0.04468965185168491,1.249191403388977,1.0,0.9009714934164412,-0.33499999999999996,0.26666666666666666
linear_a5.0,0.2,550.8914163407176,469.8557700182333,5.0,0.04490658581926908,1.2448279857635498,1.0,1.0,-0.33499999999999996,0.2
random_conceptor,0.26666666666666666,455.96183750929964,417.0272258306684,1571.9466666666667,0.8945993978856336,1.4153187274932861,1.0,0.26275304114766074,-0.33333333333333337,0.3333333333333333
